listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
469710,1995385,2012-03-23,Loft bohemio muy  cerca de PASEO  DE GRACIA,la Dreta de l'Eixample,Eixample,Entire loft,Entire home/apt,1.0,114.0,121,4.69
21601860,154788425,2017-10-16,Cozy Home next to La Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,278.0,83,4.98
50805745,157746231,2017-11-07,Amplio y luminoso piso en Borne,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,1.0,45.0,0,
16716808,3376710,2012-08-26,Apartamento de 1 habitación con balcón,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,1.0,95.0,11,4.0
18918136,128959838,2017-05-05,273 - Beach Apartment w/Pool II,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,191.0,18,4.29
45094687,437835392,2021-12-28,Apartment next to Sagrada Familila with A/C and Wifi,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,124.0,1,3.0
14365279,88106220,2016-08-05,Charming & Bright apartment in center of Barcelona,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2.0,65.0,61,4.62
13876657,81954608,2016-07-05,Habitacion sensilla confortable  en casa familiar,el Clot,Sant Martí,Private room in rental unit,Private room,1.0,26.0,262,4.76
15800641,102232639,2016-11-02,Paseo Colon Apartment 130mts 2 kamers Ciudad Vella,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,322.0,148,4.89
690337085927996461,15884961,2014-05-23,Charming 4-6 pax Classic in Eixample,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,171.0,12,4.75
800713178395248123,2320210,2012-05-08,Charlie's Penthouse Stunning Terrace,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,220.0,0,
32030568,238724735,2019-01-24,Ideal apartment to explore Barcelona,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,161.0,23,4.09
19265548,1501669,2011-12-13,LOVELY AND QUIET  ROOM IN THE CENTRE OF BARCELONA,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,26.0,205,4.82
50691068,333924465,2020-02-06,Sweet Home,la Marina de Port,Sants-Montjuïc,Entire loft,Entire home/apt,,39.0,0,
691168963272261233,365078872,2020-08-30,Classic & Modern 2-BED Center Eixample,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,133.0,0,
47229241,203962030,2018-07-21,Big and bright room in Arc de Triomf,el Parc i la Llacuna del Poblenou,Sant Martí,Private room in casa particular,Private room,1.0,100.0,18,5.0
3561658,11657346,2014-01-26,Family apartment in the Sagrada Familia.,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,90.0,314,4.78
53605780,308683001,2019-11-11,Private 6 Bed Dorm Sant Jordi Rock Palace,l'Antiga Esquerra de l'Eixample,Eixample,Private room in hostel,Private room,1.0,192.0,0,
643961821979785232,9400556,2013-10-13,42ara156 Large apartment in perfect location,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,3.0,403.0,31,4.55
53489046,346367515,2020-05-15,MALANG - Two Bedroom Apartment with Patio in Gracia,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,95.0,0,
23814991,43932817,2015-09-11,Cozy apartment in Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,1.0,103.0,99,4.41
25422938,20880931,2014-09-03,Habitación doble.... Villa olímpica! 5´de la playa,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,1.0,75.0,14,4.43
9151616,47646128,2015-10-28,Lovely & bright Bogatell beach apartment,el Parc i la Llacuna del Poblenou,Sant Martí,Entire loft,Entire home/apt,2.0,139.0,230,4.7
43307579,341221467,2020-03-11,Triple Room  private bathroom Catalunya Square,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,140.0,30,4.23
5867314,9667715,2013-10-27,Opening Doors Sagrada Familia II,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,4.0,415.0,60,4.58
781580117819489318,491297019,2022-12-13,Caliu Gracia 1 bedroom Apartment with balcony,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,1.0,56.0,0,
46329117,224777598,2018-11-08,Apartamento con terraza y wifi en San Martí,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,164.0,35,4.34
673605153386088188,3556337,2012-09-13,Magical design apartment and 100m2 in Gracia,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,1.0,65.0,0,
21995015,437835392,2021-12-28,Apartment next to Sagrada Familila with Wifi and A/C,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,124.0,197,4.38
52891934,158023606,2017-11-09,Attic terrace apt in Gotic Quarter,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,66.0,13,3.69
45694067,370146799,2020-10-01,Hostal Delfos - Individual. Baño compartido - Tarifa estandar,Sant Antoni,Eixample,Private room in hostel,Private room,1.0,59.0,36,4.28
799941993029475794,433676209,2021-11-27,Hermoso Loft,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,1.0,50.0,1,5.0
21390954,139063900,2017-07-07,TWO BEDROOM APARTMENT,Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,116.0,151,4.72
26800509,146682595,2017-08-18,Plaza España peaceful apart (1841),Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,155.0,256,4.89
34714262,261835296,2019-05-14,Encantador Apto.Centro BCN 2hab  Hosp. Clinic,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,120.0,10,4.7
50405013,480528,2011-04-03,Simply Stunning - Hidden gem in the heart of Poble Sec,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,254.0,83,4.82
24025489,158023606,2017-11-09,Nice 2 bdrm apartment closer to Sagrada Familia,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,161.0,98,4.56
644214963424589802,457484586,2022-05-04,Apartament Sagrada Familia,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,270.0,0,
40694466,309656956,2019-11-15,"Hostal Khronos, Double Room with Balcony",la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,103.0,139,4.63
557620522452810143,444114403,2022-02-08,Cozy apartment/2 double bedroom/great location,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,63.0,4,4.5
609873953549012611,9024729,2013-09-24,LaDecoHome Barcelona Apartment,Navas,Sant Andreu,Entire rental unit,Entire home/apt,3.0,99.0,0,
32714101,245974911,2019-02-28,Stylish Studio in the center of Poblenou,el Poblenou,Sant Martí,Entire rental unit,Entire home/apt,,49.0,3,4.67
52350505,5888954,2013-04-12,Habitacion doble no fumadores,la Vila de Gràcia,Gràcia,Private room in condo,Private room,1.0,19.0,3,5.0
16786316,111522971,2017-01-15,Double  room with terrace in the heart of Gracia,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,1.0,30.0,193,4.1
52888917,265193861,2019-05-30,One bedroom flat in Sant Andreu with small terrace,Sant Andreu,Sant Andreu,Entire rental unit,Entire home/apt,1.0,40.0,0,
827250,3912625,2012-10-18,Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire loft,Entire home/apt,1.0,191.0,47,4.98
29889535,35936647,2015-06-16,Casa Cosi - Mallorca 3,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,227.0,74,4.53
29004856,157746231,2017-11-07,Cozy apartment close to Sagrada Familia,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,67.0,0,
31351586,4075216,2012-11-06,Gaudi Park Room,la Salut,Gràcia,Private room in rental unit,Private room,1.0,25.0,68,4.78
43492389,2151353,2012-04-16,Joli appartement lumineux avec balcon,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,,88.0,4,4.75
54155573,346367515,2020-05-15,BAWAH - 2 bedroom apartment with balcony in Eixample Esquerra,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,118.0,0,
805024763354917112,1093718,2011-08-31,BM14 Townhouse with Terrace,el Besòs i el Maresme,Sant Martí,Entire home,Entire home/apt,3.0,55.0,0,
665168736686712788,396363,2011-02-17,183- Navas 22 Apartment,Navas,Sant Andreu,Entire rental unit,Entire home/apt,3.0,110.0,0,
655508366720455194,346367515,2020-05-15,ZIOBA - 3 bedroom apartment in Gràcia,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire rental unit,Entire home/apt,3.0,107.0,0,
44226392,37459199,2015-07-04,"Hab. doble , baño y balcón ext.  Centro Barcelona",la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,20.0,19,4.42
632107750404338200,414642534,2021-07-23,Appartament with Special Matress to sleep Comfort,Vallcarca i els Penitents,Gràcia,Entire rental unit,Entire home/apt,2.0,118.0,12,4.92
675976228523699459,9400556,2013-10-13,En2val346 - Eixample Esquerra with terrace,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,92.0,18,4.33
660852398051761463,121814318,2017-03-21,Acogedora habitación con balcón a patio interior,Sant Antoni,Eixample,Private room in rental unit,Private room,1.0,51.0,1,5.0
44060722,10044989,2013-11-16,"Beautiful apartment, dual terrace, airconditioning",el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,79.0,59,4.58
14976613,94350803,2016-09-09,Centro histórico apartamento rústico y original,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire rental unit,Entire home/apt,2.0,51.0,0,
42468635,26059902,2015-01-13,Apartamento en Barcelona,el Carmel,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,55.0,2,5.0
21275294,4985749,2013-02-06,Calle Hospital,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,139.0,44,4.18
592074982871627055,424332590,2021-09-23,Habitación con baño privado,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,1.0,48.0,0,
52609086,55237972,2016-01-19,"Stylish, accessibility terrace by Bcn Touch Apt B2",la Maternitat i Sant Ramon,Les Corts,Entire rental unit,Entire home/apt,1.0,128.0,46,4.89
40137615,22076771,2014-10-03,Bjs-Apartamento en Parque Guell,el Carmel,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,55.0,0,
831627620790687752,32037490,2015-04-27,Sweet Inn | Alluring 2BR in Dreta de l'Eixample W/Balcony,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,184.0,0,
8119434,42877181,2015-08-30,Apartamento alto standing con vistas al mar,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,2.0,75.0,8,5.0
49158347,22076771,2014-10-03,CC- Bonito apartamento en casco antiguo,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,2.0,75.0,4,4.75
776528245459775898,447375626,2022-03-01,Gorgeous 22@ 2BR w/ Pool & Gym,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,3.0,153.0,0,
816572543704890677,279130742,2019-07-25,Balcony El Born Full Private Room 2 Guests,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in rental unit,Private room,1.0,49.0,3,3.67
39462050,8568339,2013-09-01,COZY DOUBLE ROOM BARCELONA CENTER,la Dreta de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,73.0,0,
694801200496664112,443251325,2022-02-02,Preciosa habitación doble en BCN! B2D*,Sants - Badal,Sants-Montjuïc,Private room in rental unit,Private room,1.0,44.0,13,5.0
679577929936623513,470967771,2022-07-22,Sants Townhouse,Sants,Sants-Montjuïc,Private room in rental unit,Private room,1.0,71.0,19,4.68
679577331857958090,470967771,2022-07-22,Sants Townhouse,Sants,Sants-Montjuïc,Private room in rental unit,Private room,1.0,74.0,15,4.6
1150128,6299958,2013-05-09,Nice apartment with common terrace.,Vallcarca i els Penitents,Gràcia,Entire rental unit,Entire home/apt,1.0,90.0,150,4.77
40285312,294556960,2019-09-13,Bright and cozy room with big wardrobe city centre,el Raval,Ciutat Vella,Private room in rental unit,Private room,1.0,65.0,13,4.92
18147910,125130487,2017-04-10,Bright and cozy room in Barceloneta,la Barceloneta,Ciutat Vella,Private room in rental unit,Private room,2.0,31.0,0,
651191069828208291,98154816,2016-10-05,módulo semiabierto de 2 con baño privado,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room in hostel,Private room,1.0,82.0,1,4.0
674415966612632586,470229717,2022-07-18,Habitación con cama -double cerca de la Playa,la Barceloneta,Ciutat Vella,Private room in condo,Private room,1.0,44.0,34,4.38
815311801756946104,349854985,2020-06-13,Habitación a 3 minutos de SANTS.,Sants,Sants-Montjuïc,Private room in rental unit,Private room,1.0,40.0,7,5.0
841179675218770770,439642628,2022-01-09,"Sarrià Penthouse: 2BR, Sleeps 4, Central Location",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2.0,151.0,0,
26976011,200109747,2018-07-05,Sagrada Familia Balcony Superior Room w/ Breakfast,la Sagrada Família,Eixample,Room in boutique hotel,Hotel room,1.0,114.0,18,4.83
36146863,253828333,2019-04-07,Familia tramkila,les Corts,Les Corts,Private room in rental unit,Private room,1.0,600.0,0,
30010521,26059902,2015-01-13,DUPLEX-APARTMENT BARCELONA,el Guinardó,Horta-Guinardó,Entire loft,Entire home/apt,1.0,55.0,11,4.45
826699230944957577,485761449,2022-10-31,Suite Private Bathroom Born,el Barri Gòtic,Ciutat Vella,Private room in rental unit,Private room,1.0,82.0,2,5.0
623681053697731367,238724735,2019-01-24,BBarcelona Guinardó Flat,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,2.0,143.0,10,4.3
2373057,12122822,2014-02-10,Elegant and central apartment,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,,104.0,300,4.92
578303754628475520,21726991,2014-09-24,Plaza Sagrada Familia apartment.  n,la Sagrada Família,Eixample,Entire condo,Entire home/apt,2.0,350.0,0,
30262990,25784124,2015-01-08,Happines Place,Vallcarca i els Penitents,Gràcia,Private room in rental unit,Private room,2.0,60.0,0,
31666649,237426711,2019-01-18,Double Room in Clot. No short stay,el Clot,Sant Martí,Private room in rental unit,Private room,1.0,18.0,44,4.89
3187818,16161952,2014-05-30,Exclusive & huge on Napols-Diagonal. Free parking,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,450.0,170,4.85
27122622,47171261,2015-10-22,SPACIOUS AND LUMINOUS APARTMENT IN GUINARDO,el Guinardó,Horta-Guinardó,Entire rental unit,Entire home/apt,3.0,124.0,4,4.5
42918312,337662144,2020-02-20,Habitación doble uso individual,les Corts,Les Corts,Private room in bed and breakfast,Private room,1.0,100.0,0,
40439649,54820821,2016-01-16,"1-2 · Acogedor apartmento en Eixample, Sagrada Familila",la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,129.0,34,4.59
36563695,274419996,2019-07-08,"Salles Pere IV, Family Deluxe Room",el Parc i la Llacuna del Poblenou,Sant Martí,Room in boutique hotel,Hotel room,1.0,219.0,0,
25061570,13028184,2014-03-11,"Near the Beach,  Convention Centre & Free Parking!",Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,3.0,150.0,64,4.73
633049228070975524,460489239,2022-05-23,Renewed condo 2 blocks from the Sagrada Familia,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire condo,Entire home/apt,4.0,78.0,1,5.0
635307276650480550,461035632,2022-05-26,"Beautiful room with private bathroom, Bcn Downtown",les Corts,Les Corts,Private room in rental unit,Private room,1.0,60.0,0,
10009651,51412210,2015-12-15,The Flat,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,113.0,205,4.76
37310667,299462,2010-11-26,BARCELONA| SPACIOUS AND MODERN APT| NEXT TO METRO¦,Vilapicina i la Torre Llobeta,Nou Barris,Entire rental unit,Entire home/apt,2.0,116.0,58,4.59
6565751,34344215,2015-05-27,"Modernist villa,private garden & pool in Barcelona",el Guinardó,Horta-Guinardó,Entire villa,Entire home/apt,4.0,500.0,59,4.83
574649103837573212,1310304,2011-10-19,"Lovely double bedroom with balcony, private house",la Font de la Guatlla,Sants-Montjuïc,Private room in casa particular,Private room,1.0,23.0,2,5.0
45766989,6119890,2013-04-27,Apartament 5 min pl España close  to sant Antóni,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,,56.0,0,
37519001,2320210,2012-05-08,Diagonal Port Terr Apt and Pool,el Besòs i el Maresme,Sant Martí,Entire rental unit,Entire home/apt,2.0,190.0,0,
11116037,35537483,2015-06-11,Gaudi Central Barcelona - quiet strategic location,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,54.0,25,4.64
26920348,146682595,2017-08-18,Plaza España comfort and handy apart (1811),Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,155.0,222,4.84
26969209,146682595,2017-08-18,Plaza España apart with balcony (1832),Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,155.0,180,4.86
700758319547168982,410774920,2021-07-04,Habitacion individual en Example,l'Antiga Esquerra de l'Eixample,Eixample,Private room in casa particular,Private room,1.0,40.0,4,4.75
21390938,139063900,2017-07-07,PENTHOUSE APARTMENT WITH PRIVATE TERRACE,Hostafrancs,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,134.0,168,4.69
16551152,1391607,2011-11-10,Cozy Flat Gran Via,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,1.0,107.0,51,4.02
1111418,6099660,2013-04-26,"CLASSBEDROOM EIXAMPLE FREE 211, 1 1",l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,140.0,74,4.18
7187653,12954600,2014-03-09,Bright & Modern Apartament in the Center- 4 BR,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,4.0,231.0,82,4.77
645441630111032582,32037490,2015-04-27,Sweet Inn | Exquisite 2BR Apt. in the city centre,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,301.0,17,4.71
671721636679176088,100152046,2016-10-18,Gotic Gem | Modern 1 Bedroom Apartment,el Barri Gòtic,Ciutat Vella,Entire rental unit,Entire home/apt,1.0,102.0,0,
625807447717275579,449867558,2022-03-16,Fantástico apartamento en  Gracia en Barcelona,la Vila de Gràcia,Gràcia,Entire rental unit,Entire home/apt,2.0,80.0,0,
53125989,346367515,2020-05-15,MAHORO - Three bedroom apartment in El Born,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,140.0,0,
50562097,4459553,2012-12-21,AB Sagrada Familia Views 4-2,el Fort Pienc,Eixample,Entire rental unit,Entire home/apt,3.0,510.0,21,4.33
3645268,1228590,2011-09-30,Stylish Apartment C in city center,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,3.0,392.0,274,4.88
635402271255199784,358847313,2020-07-27,centre,el Raval,Ciutat Vella,Entire rental unit,Entire home/apt,4.0,71.0,8,3.38
4584570,12284536,2014-02-16,"Nice&Central/ Rambla 5""/Near Sq. Spain, Port/WiFi",el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,1.0,50.0,20,4.4
16170106,10693680,2013-12-18,2 bedroom apartment near Sagrada Familia,el Camp de l'Arpa del Clot,Sant Martí,Entire rental unit,Entire home/apt,2.0,40.0,2,4.5
22238822,161380107,2017-12-05,Large and comfortable 2-level flat near Park Guell,el Coll,Gràcia,Entire rental unit,Entire home/apt,3.0,134.0,29,4.07
14396580,36607755,2015-06-24,Double room with good views to Ciutadella Parc!,el Parc i la Llacuna del Poblenou,Sant Martí,Private room in rental unit,Private room,1.0,29.0,0,
19865470,4459553,2012-12-21,AB Park Güell Apartment,el Carmel,Horta-Guinardó,Entire rental unit,Entire home/apt,1.0,290.0,52,4.15
694516,3019128,2012-07-22,Independent apartment in house with garden,la Font d'en Fargues,Horta-Guinardó,Entire condo,Entire home/apt,1.0,33.0,54,4.87
666020392449677597,367112877,2020-09-11,BIG & NEW APARTMENT @ 900m from the BEACH / BORN,el Parc i la Llacuna del Poblenou,Sant Martí,Entire vacation home,Entire home/apt,4.0,182.0,16,5.0
807199423413717092,2709314,2012-06-22,"Piso en Avenida Meridiana, Barcelona",Navas,Sant Andreu,Entire rental unit,Entire home/apt,3.0,80.0,0,
817906902750543122,499033875,2023-02-01,Apartamento DV Loft en Sants,Sants - Badal,Sants-Montjuïc,Private room in rental unit,Private room,1.0,146.0,0,
36859384,277019621,2019-07-18,Habitacion Playa,la Barceloneta,Ciutat Vella,Private room in rental unit,Private room,1.0,100.0,0,
760043304644167675,483129787,2022-10-11,Apartment with terrace n the cen,el Camp de l'Arpa del Clot,Sant Martí,Entire vacation home,Entire home/apt,1.0,73.0,0,
33385561,81232989,2016-07-02,Fantastic Comfort Triple private bath in Gran Via,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,127.0,36,4.31
624392994594447516,5151256,2013-02-19,Beautiful loft with garden (1 full month),Sant Andreu,Sant Andreu,Entire loft,Entire home/apt,1.0,150.0,0,
45339212,299462,2010-11-26,+35Y ONLY| BIG APT WITH TERRACE IN POBLENOU,el Parc i la Llacuna del Poblenou,Sant Martí,Entire rental unit,Entire home/apt,3.0,149.0,54,4.33
4481286,23251905,2014-11-02,Habitación doble,Sants,Sants-Montjuïc,Private room in rental unit,Private room,1.0,45.0,188,4.82
36300443,273000950,2019-07-02,New York,el Parc i la Llacuna del Poblenou,Sant Martí,Entire loft,Entire home/apt,2.0,155.0,6,4.67
33820774,36607755,2015-06-24,Luminosa habitación con cama doble en Gracia!,la Vila de Gràcia,Gràcia,Private room in rental unit,Private room,1.0,27.0,0,
44339552,272084699,2019-06-28,A cozy private room in Gracia (Solo Chicas),el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,24.0,4,3.5
793769676027899124,357946540,2020-07-23,Habitación en Eixample,l'Antiga Esquerra de l'Eixample,Eixample,Private room in rental unit,Private room,1.0,30.0,0,
23572241,12527853,2014-02-24,Habitación en ParcGüell 2/3Huéspedes,la Salut,Gràcia,Private room in home,Private room,1.0,175.0,30,4.63
44033766,33278356,2015-05-13,Ola Living Calabria 2,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,2.0,186.0,54,4.35
1185669,6483913,2013-05-20,"Room in the Sant Joan Walk, BCN",el Camp d'en Grassot i Gràcia Nova,Gràcia,Private room in rental unit,Private room,1.0,25.0,0,
847195,1432835,2011-11-22,Terrace apartment in the center,l'Antiga Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,119.0,157,4.29
48331504,388714704,2021-02-15,Sonder Vasanta | King Room w/ Sofa Bed,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Private room,1.0,149.0,42,4.45
31487338,36607755,2015-06-24,Habitación de cama individual y bonitas vistas,el Putxet i el Farró,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1.0,22.0,0,
29322564,220888840,2018-10-16,Habitación pequeña con cama matrimonio,el Camp d'en Grassot i Gràcia Nova,Gràcia,Room in boutique hotel,Private room,1.0,118.0,43,4.49
32536671,19749333,2014-08-09,Habitación Familiar: 2 adultos y 1 o 2 niños.,la Dreta de l'Eixample,Eixample,Room in boutique hotel,Hotel room,1.0,94.0,66,4.61
3261538,2320210,2012-05-08,The Claris Suites II,la Dreta de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,281.0,45,4.23
25334331,3193594,2012-08-08,Bright apartment in fancy Sant Antoni area,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,1.0,130.0,5,5.0
1186559,6436558,2013-05-17,Comtal 43 apartment - Sant Antoni,Sant Antoni,Eixample,Entire rental unit,Entire home/apt,1.0,229.0,51,4.47
12840292,49172933,2015-11-16,Center room Barcelona,Sant Antoni,Eixample,Private room in bed and breakfast,Private room,1.0,35.0,39,4.82
13257154,73931643,2016-05-25,Nice central room with private bath,Sant Antoni,Eixample,Private room in rental unit,Private room,1.0,65.0,40,4.73
836756629196509012,62900566,2016-03-14,Super Sunny Center Room,Sant Antoni,Eixample,Private room in bed and breakfast,Private room,1.0,60.0,0,
38915902,10693680,2013-12-18,Apartamento estudio en Sant Marti,Sant Martí de Provençals,Sant Martí,Entire rental unit,Entire home/apt,1.0,35.0,0,
15530332,86353676,2016-07-27,Angeles Terraza,el Poblenou,Sant Martí,Entire rental unit,Entire home/apt,1.0,150.0,11,4.6
25996813,178790738,2018-03-16,Sagrada Familia Apartment 265,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire rental unit,Entire home/apt,3.0,301.0,60,4.47
21736603,2537484,2012-06-03,CENTER BARCELONA LUX BRAND NEW WELL COMUNICATED,Sant Antoni,Eixample,Entire loft,Entire home/apt,1.0,52.0,1,5.0
835239110677578618,161123633,2017-12-03,sepulveda36 ，4舒适大房间,Sant Antoni,Eixample,Private room in rental unit,Private room,1.0,22.0,0,
5275701,26521943,2015-01-22,Great 2 bdr apartment in classy Eixample,la Nova Esquerra de l'Eixample,Eixample,Entire rental unit,Entire home/apt,2.0,183.0,33,4.67
42263516,112579772,2017-01-21,Pis confortable aprop de la Sagrada Familia,Sant Martí de Provençals,Sant Martí,Entire rental unit,Entire home/apt,3.0,220.0,22,4.45
43675009,4459553,2012-12-21,AB Sagrada Familia Premium III-II,la Sagrada Família,Eixample,Entire rental unit,Entire home/apt,2.0,412.0,42,4.38
6483225,25072553,2014-12-21,Amazing suite (private bathroom-wifi) modern Loft,Sants,Sants-Montjuïc,Private room in loft,Private room,1.0,250.0,113,4.94
38916256,3376710,2012-08-26,Apartamento de 1 habitación en Sant Marti,Sant Martí de Provençals,Sant Martí,Entire rental unit,Entire home/apt,1.0,35.0,0,
51840158,1447144,2011-11-27,sf12b Great 2 Bedr Acomodis Flat Sagrada Familia,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire condo,Entire home/apt,2.0,173.0,1,4.0
26247982,21873399,2014-09-28,Art Gallery Apartment 4,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,2.0,136.0,6,4.67
17582798,4459553,2012-12-21,AB Paral·lel Apartment,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,5.0,804.0,102,4.4
16306389,36607755,2015-06-24,Relaxing room in Sagrada Familia!,la Sagrada Família,Eixample,Private room in rental unit,Private room,1.0,22.0,0,
670761851854255093,9400556,2013-10-13,51par187 Spacious with a nice view to Paralel,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,92.0,23,4.61
20430800,131616975,2017-05-23,Barcelona 1 doble habitacion en el parque güell,la Teixonera,Horta-Guinardó,Private room in rental unit,Private room,1.0,36.0,154,4.36
24323698,10547296,2013-12-10,Precioso Loft en Barcelona *Bcn* E03.,la Dreta de l'Eixample,Eixample,Entire loft,Entire home/apt,,94.0,141,4.65
42111818,1447144,2011-11-27,chs3x1ib 3 NICE 1 BEDROOM FLATS ONLY 15MIN RAMBLAS,el Poble Sec,Sants-Montjuïc,Entire rental unit,Entire home/apt,3.0,463.0,0,
805601529241622588,9548670,2013-10-21,Amazing new flat in #centerBCN,les Corts,Les Corts,Entire rental unit,Entire home/apt,2.0,200.0,0,
