id,phone,ccard,web,visit,money,beacon,hann,mass,newbury,sweather,ktop,kdress,blouse,jacket,crpant,cspant,shirt,dress,suit,outwear,jewel,fashion,lwear,coll,omon,tmon,smon,gmp,mdown,promomail,promoresp,produnif,dbetween,resp
9955604245081,1,1,0,3,225.16,0.0,0.0,121.96,103.2,0.165,0.040999999999999995,0.0,0.08199999999999999,0.0,0.0,0.18600000000000003,0.0,0.45399999999999996,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0,121.96,225.16,46.0,30.0,0,0,27.25,39.0,0
9955604255363,1,1,0,1,344.69,0.0,0.0,344.69,0.0,0.0,0.0,0.0,0.07200000000000001,0.309,0.0,0.0,0.0,0.0,0.34,0.0,0.134,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,62.0,20.0,8,1,25.41,232.33,0
9955604258975,1,0,0,1,68.99,0.0,0.0,68.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,53.0,21.0,0,0,100.0,173.0,0
9955604259842,1,1,0,14,714.87,0.0,23.1,691.77,0.0,0.43200000000000005,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.053,0.14800000000000002,0.14800000000000002,0.0,0.009000000000000001,0.2,0.0,0.0,0.0,72.46,154.67,39.0,34.0,10,5,25.21,14.7,0
9955604263362,1,1,0,34,2731.72,0.0,430.29,2301.43,0.0,0.248,0.01,0.134,0.062,0.155,0.083,0.0,0.165,0.052000000000000005,0.0,0.021,0.008,0.021,0.0,0.040999999999999995,74.0,491.99,1062.46,60.0,17.0,10,8,14.49,8.43,0
9955604264860,0,0,0,4,184.44,0.0,0.0,114.46,69.98,0.561,0.0,0.071,0.153,0.0,0.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,46.0,17.0,3,0,38.0,69.25,0
9955604267311,0,0,0,8,684.46,0.0,0.0,684.46,0.0,0.413,0.032,0.0,0.048,0.0,0.063,0.032,0.302,0.0,0.0,0.0,0.0,0.111,0.0,0.0,86.7,135.68,375.14,57.0,14.0,3,2,11.86,21.61,0
9955604267874,1,0,0,12,1260.9,0.0,797.47,463.43,0.0,0.221,0.023,0.012,0.09300000000000001,0.047,0.035,0.057999999999999996,0.057999999999999996,0.07,0.105,0.163,0.0,0.047,0.07,0.0,88.0,184.29,565.22,46.0,29.0,6,4,9.94,10.5,1
9955604269504,1,1,0,10,813.16,0.0,542.67,270.49,0.0,0.213,0.016,0.0,0.24600000000000002,0.098,0.131,0.0,0.27899999999999997,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,102.48,50.0,19.0,10,4,8.34,8.35,1
9955604270641,1,1,0,3,380.47,0.0,34.98,345.49,0.0,0.52,0.031,0.0,0.0,0.28600000000000003,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,380.47,380.47,46.0,19.0,10,2,37.68,64.4,0
9955604273507,0,0,0,3,132.99,0.0,0.0,132.99,0.0,0.698,0.0,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.0,7.0,7,1,17.07,90.28,0
9955604276650,0,0,0,4,178.99,0.0,0.0,178.99,0.0,0.0,0.0,0.0,0.055,0.297,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,20.99,66.0,2.0,3,1,29.36,70.25,0
9955604277017,1,1,0,3,234.57,0.0,114.59,119.98,0.0,0.418,0.0,0.0,0.071,0.316,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.98,44.0,24.0,3,1,31.61,23.53,0
9955604283861,0,0,0,2,74.0,0.0,49.0,25.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,0,55.25,162.5,0
9955604288945,1,1,0,8,958.69,0.0,0.0,958.69,0.0,0.568,0.0,0.034,0.0,0.0,0.023,0.0,0.0,0.364,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,87.27,572.22,56.0,17.0,1,1,36.21,34.72,0
9955604291507,0,0,0,4,127.25,0.0,0.0,127.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,7,0,47.18,54.77,0
9955604294931,1,1,0,9,355.46,0.0,265.46,90.0,0.0,0.0,0.0,0.21,0.049,0.33299999999999996,0.0,0.0,0.40700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,245.49,245.49,56.0,23.0,9,2,22.21,40.57,0
9955604295187,0,0,0,1,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2,0,100.0,187.0,0
9955604295301,0,0,0,2,307.0,0.0,216.2,90.8,0.0,0.237,0.0,0.052000000000000005,0.0,0.299,0.0,0.268,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,307.0,307.0,62.0,12.0,2,1,23.9,54.3,0
9955604295820,1,0,0,5,278.91,0.0,0.0,278.91,0.0,0.0,0.0,0.0,0.0,0.7140000000000001,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,43.0,21.0,2,0,14.26,59.4,0
9955604297574,1,0,0,2,200.95,0.0,0.0,200.95,0.0,0.49,0.133,0.37799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,5,0,39.64,180.0,0
9955604301172,1,1,0,4,666.19,0.0,0.0,666.19,0.0,0.0,0.0,0.0,0.0,0.45299999999999996,0.131,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.27699999999999997,99.0,205.2,205.2,67.0,8.0,5,1,60.56,71.8,0
9955604301486,1,0,0,3,251.25,0.0,0.0,251.25,0.0,0.374,0.0,0.0,0.0,0.273,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,4,0,33.88,108.0,0
9955604302634,0,0,0,2,126.47,5.5,12.5,108.47,0.0,0.439,0.0,0.0,0.19399999999999998,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.051,0.0,0.0,0.0,0.0,0.0,40.0,41.0,3,0,30.57,70.5,0
9955604304142,0,1,0,10,349.42,0.0,51.47,297.95,0.0,0.040999999999999995,0.0,0.0,0.299,0.0,0.289,0.08199999999999999,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.14400000000000002,0.0,117.44,182.42,50.0,21.0,9,1,22.2,47.53,0
9955604305165,0,0,0,4,805.96,0.0,0.0,805.96,0.0,0.284,0.01,0.0,0.0,0.245,0.245,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,345.97,65.0,4.0,6,1,24.89,74.6,0
9955604306605,1,1,0,13,887.83,0.0,54.98,792.87,39.98,0.22899999999999998,0.084,0.048,0.096,0.0,0.22899999999999998,0.012,0.0,0.07200000000000001,0.0,0.0,0.012,0.193,0.024,0.0,117.48,197.45,595.91,47.0,20.0,7,3,12.42,11.58,1
9955604307484,1,1,0,5,351.45,0.0,242.45,109.0,0.0,0.0,0.0,0.212,0.0,0.313,0.0,0.0,0.182,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.45,60.0,6.0,6,1,26.15,73.83,0
9955604312444,1,1,1,8,464.86,450.87,0.0,13.99,0.0,0.18899999999999997,0.021,0.063,0.18899999999999997,0.13699999999999998,0.0,0.0,0.105,0.221,0.0,0.0,0.0,0.011000000000000001,0.063,0.0,36.0,217.92,301.92,6.0,33.0,9,2,15.46,32.04,0
9955604312545,1,1,0,4,449.68,0.0,0.0,74.95,374.73,0.237,0.183,0.0,0.0,0.0,0.0,0.26899999999999996,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,8,2,23.63,30.85,0
9955604316686,1,1,0,15,1941.5,0.0,0.0,1941.5,0.0,0.35700000000000004,0.012,0.083,0.071,0.155,0.131,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.048,322.0,597.0,977.0,65.0,8.0,5,3,15.56,37.61,0
9955604318677,1,1,0,1,328.0,0.0,0.0,328.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.612,0.0,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,71.0,2.0,8,0,47.16,76.0,0
9955604322795,1,1,0,6,237.82,0.0,0.0,237.82,0.0,0.5710000000000001,0.0,0.0,0.048,0.06,0.0,0.131,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.97,125.95,28.0,28.0,2,1,27.84,33.12,0
9955604323662,1,1,0,2,368.47,0.0,354.97,13.5,0.0,0.043,0.0,0.0,0.0,0.302,0.099,0.062,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.019,0.401,121.48,121.48,121.48,64.0,16.0,5,0,73.15,29.45,1
9955604324076,1,1,0,2,85.58,0.0,0.0,85.58,0.0,0.212,0.141,0.0,0.293,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,85.58,85.58,29.0,46.0,0,0,27.4,32.5,0
9955604324393,1,1,0,3,346.93,0.0,212.0,19.0,115.93,0.146,0.0,0.281,0.042,0.0,0.0,0.0,0.052000000000000005,0.479,0.0,0.0,0.0,0.0,0.0,0.0,71.96,71.96,71.96,62.0,10.0,10,1,32.38,110.0,0
9955604325516,0,0,0,3,87.98,0.0,0.0,87.98,0.0,0.33799999999999997,0.0,0.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0,43.98,58.0,4.0,0,0,17.4,116.66,0
9955604325765,1,1,0,10,439.33,415.93,0.0,23.4,0.0,0.13,0.078,0.195,0.052000000000000005,0.0,0.0,0.13,0.013000000000000001,0.35100000000000003,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,124.0,299.36,393.85,25.0,44.0,1,1,13.28,10.68,1
9955604326416,0,0,0,1,74.99,0.0,0.0,74.99,0.0,0.222,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.16699999999999998,0.16699999999999998,0.0,0.0,0.0,31.0,38.0,0,0,25.9,210.0,0
9955604331117,0,0,0,1,254.0,0.0,0.0,254.0,0.0,0.34700000000000003,0.184,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,6,0,37.15,351.0,0
9955604336950,1,1,0,5,314.0,0.0,0.0,314.0,0.0,0.33899999999999997,0.0,0.0,0.0,0.0,0.27399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.27399999999999997,0.0,49.0,49.0,64.0,7.0,8,1,11.34,27.46,0
9955604338365,0,0,0,4,278.48,0.0,34.0,197.0,47.48,0.29100000000000004,0.013000000000000001,0.0,0.0,0.23199999999999998,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.35100000000000003,0.0,0.0,244.48,62.0,17.0,1,0,63.85,64.14,0
9955604339852,0,0,0,1,170.98,0.0,0.0,170.98,0.0,0.163,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,170.98,61.0,1.0,4,1,33.8,138.25,0
9955604340030,0,0,0,2,107.99,0.0,49.99,58.0,0.0,0.535,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,63.0,34.0,0,0,50.27,135.5,0
9955604340614,1,1,0,9,501.9,0.0,0.0,387.97,113.93,0.0,0.076,0.10099999999999999,0.076,0.025,0.177,0.063,0.013000000000000001,0.10099999999999999,0.0,0.29100000000000004,0.0,0.063,0.013000000000000001,0.0,38.97,58.97,192.45,55.0,31.0,9,3,10.61,28.13,0
9955604341222,0,0,0,1,93.99,0.0,0.0,93.99,0.0,0.0,0.0,0.0,0.0,0.626,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,27.0,0,0,53.26,290.0,0
9955604342540,1,1,0,7,576.88,0.0,55.48,521.4,0.0,0.341,0.047,0.012,0.11800000000000001,0.0,0.188,0.153,0.071,0.0,0.0,0.0,0.0,0.047,0.024,0.0,0.0,0.0,33.75,55.0,23.0,9,2,15.11,25.78,0
9955604343202,0,0,0,3,183.94,0.0,104.96,78.98,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,1,0,51.79,53.2,0
9955604343383,1,1,0,2,127.98,0.0,0.0,127.98,0.0,0.0,0.121,0.455,0.242,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,50.0,39.0,9,1,31.24,53.37,0
9955604344045,1,1,0,1,69.97,0.0,0.0,69.97,0.0,0.0,0.14300000000000002,0.0,0.0,0.429,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,8,1,38.78,102.75,0
9955604347286,1,1,1,1,156.96,132.97,0.0,23.99,0.0,0.0,0.0,0.0,0.0,0.6729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.17300000000000001,0.153,0.0,0.0,0.0,156.96,156.96,39.0,31.0,3,1,50.24,64.5,0
9955604348917,1,1,0,1,187.48,0.0,128.74,58.74,0.0,0.14300000000000002,0.092,0.316,0.0,0.0,0.0,0.316,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.48,187.48,53.0,28.0,7,1,24.56,92.6,0
9955604349200,0,1,0,26,1001.21,0.0,659.61,341.6,0.0,0.14400000000000002,0.0,0.0,0.08900000000000001,0.33299999999999996,0.1,0.133,0.022000000000000002,0.078,0.0,0.055999999999999994,0.0,0.044000000000000004,0.0,0.0,76.0,145.97,383.37,25.0,32.0,6,2,16.03,11.16,1
9955604349255,1,1,0,12,668.23,0.0,40.0,628.23,0.0,0.024,0.098,0.061,0.049,0.061,0.0,0.0,0.061,0.524,0.0,0.0,0.0,0.122,0.0,0.0,0.0,169.4,418.77,45.0,27.0,9,4,21.62,16.62,0
9955604349312,0,0,0,2,281.43,0.0,19.99,88.99,172.45,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.14300000000000002,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.98,47.0,28.0,9,1,28.08,60.12,0
9955604353733,0,0,0,2,69.96,55.97,0.0,13.99,0.0,0.408,0.39799999999999996,0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,0,0,36.0,134.5,0
9955604355973,1,1,0,7,367.88,0.0,134.47,54.97,178.44,0.102,0.057,0.057,0.045,0.35200000000000004,0.057,0.057,0.125,0.136,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,72.99,156.95,156.95,36.0,38.0,3,2,15.09,31.4,0
9955604359504,0,0,0,3,255.0,0.0,202.5,52.5,0.0,0.0,0.0,0.032,0.389,0.032,0.07400000000000001,0.221,0.011000000000000001,0.242,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,4.0,49.0,2,1,25.02,35.83,1
9955604359865,1,1,0,2,433.92,0.0,0.0,433.92,0.0,0.17300000000000001,0.0,0.0,0.0,0.52,0.0,0.0,0.184,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,52.0,9.0,6,0,34.81,37.84,0
9955604360616,1,1,0,1,110.95,0.0,14.99,95.96,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.184,0.245,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.95,110.95,38.0,40.0,0,0,25.93,5.57,0
9955604362845,0,0,0,2,106.98,0.0,87.0,19.98,0.0,0.0,0.182,0.0,0.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,19.98,64.0,24.0,4,0,69.62,124.33,0
9955604363385,0,0,0,2,269.99,0.0,37.52,232.47,0.0,0.541,0.245,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,54.0,36.0,9,1,39.7,140.0,0
9955604365152,0,0,0,4,638.95,0.0,139.99,498.96,0.0,0.053,0.0,0.0,0.038,0.152,0.03,0.0,0.053,0.091,0.318,0.0,0.0,0.0,0.0,0.265,0.0,0.0,202.97,63.0,9.0,2,1,37.96,72.2,0
9955604368706,1,1,0,3,108.0,0.0,0.0,108.0,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,34.0,34.0,34.0,68.0,0.0,8,1,63.44,59.7,0
9955604368955,0,0,0,2,138.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.40399999999999997,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,59.0,69.0,0.0,1,0,69.32,144.0,0
9955604375751,0,0,0,1,74.24,0.0,0.0,74.24,0.0,0.495,0.0,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,1,0,50.0,237.5,0
9955604376774,0,0,0,1,232.0,0.0,109.0,123.0,0.0,0.0,0.0,0.0,0.0,0.371,0.42700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20199999999999999,0.0,0.0,0.0,69.0,0.0,6,0,56.64,171.5,0
9955604381363,1,1,0,13,2218.75,7.5,1036.25,92.58,1082.42,0.773,0.125,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.006999999999999999,0.01,0.0,268.93,690.77,1547.54,54.0,19.0,6,6,57.84,7.67,1
9955604385907,1,1,0,1,311.32,0.0,215.94,95.38,0.0,0.0,0.07200000000000001,0.0,0.09,0.14400000000000002,0.171,0.054000000000000006,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.126,0.0,311.32,311.32,51.0,31.0,0,0,25.9,19.25,0
9955604387743,1,1,0,1,170.23,0.0,22.0,148.23,0.0,0.303,0.23199999999999998,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,19.0,5,0,36.11,159.25,0
9955604388236,0,0,0,16,1233.63,0.0,91.0,995.69,146.94,0.25,0.05,0.217,0.05,0.1,0.217,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,151.48,402.67,65.0,3.0,8,3,6.88,19.75,0
9955604388261,1,0,1,14,416.38,0.0,0.0,416.38,0.0,0.053,0.026000000000000002,0.053,0.079,0.0,0.0,0.0,0.184,0.42100000000000004,0.0,0.0,0.0,0.026000000000000002,0.0,0.158,28.9,136.3,416.38,67.0,9.0,1,0,4.05,7.83,1
9955604389734,1,0,0,13,551.11,0.0,483.79,59.63,7.69,0.244,0.098,0.0,0.049,0.293,0.0,0.073,0.049,0.171,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,237.91,48.0,26.0,10,5,3.53,14.39,1
9955604389925,0,0,0,1,131.99,0.0,117.0,14.99,0.0,0.0,0.111,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4,0,79.86,161.5,0
9955604392862,0,0,0,2,266.5,84.5,128.0,54.0,0.0,0.0,0.184,0.184,0.0,0.408,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,84.5,84.5,72.0,2.0,2,0,27.4,66.33,0
9955604392884,1,0,0,1,191.0,0.0,118.0,73.0,0.0,0.0,0.092,0.0,0.0,0.622,0.0,0.0,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,9,0,47.15,86.16,0
9955604394615,1,1,0,19,1163.76,982.39,0.0,181.37,0.0,0.015,0.009000000000000001,0.015,0.285,0.315,0.03,0.015,0.045,0.21,0.0,0.0,0.011000000000000001,0.045,0.004,0.0,168.99,224.46,908.79,44.0,26.0,9,6,11.27,11.93,1
9955604397441,0,0,0,2,294.5,0.0,47.98,246.52,0.0,0.124,0.0,0.113,0.0,0.0,0.0,0.0,0.07200000000000001,0.165,0.22699999999999998,0.0,0.07200000000000001,0.22699999999999998,0.0,0.0,0.0,234.13,234.13,37.0,35.0,0,0,16.79,97.0,0
9955604399500,1,1,0,15,897.5,0.0,0.0,897.5,0.0,0.141,0.0,0.0,0.16699999999999998,0.321,0.179,0.077,0.0,0.0,0.0,0.0,0.013000000000000001,0.051,0.051,0.0,47.5,137.47,380.83,55.0,15.0,7,4,12.58,18.42,1
9955604400035,0,0,0,6,163.94,0.0,142.95,20.99,0.0,0.25,0.0,0.0,0.263,0.48700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,41.0,21.0,1,0,22.09,48.84,0
9955604400240,0,0,0,5,344.48,0.0,36.75,307.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,57.0,21.0,8,2,88.47,59.5,0
9955604400385,1,0,0,53,1265.8,0.0,228.87,964.95,71.98,0.613,0.027999999999999997,0.0,0.0,0.027999999999999997,0.055999999999999994,0.0,0.027999999999999997,0.11199999999999999,0.0,0.027999999999999997,0.013999999999999999,0.084,0.01,0.0,0.0,79.33,564.72,51.0,23.0,9,4,5.63,5.15,0
9955604403524,1,1,0,6,584.91,0.0,454.94,129.97,0.0,0.435,0.0,0.185,0.12,0.13,0.0,0.0,0.076,0.0,0.0,0.0,0.033,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,59.0,1.0,10,2,23.08,36.78,0
9955604405562,1,0,0,36,353.94,0.0,162.49,191.45,0.0,0.275,0.0,0.0,0.0,0.11,0.165,0.0,0.008,0.275,0.11,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,39.0,26.0,7,3,0.94,5.66,1
9955604413031,1,1,0,2,120.96,0.0,113.46,7.5,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.34600000000000003,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,37.0,35.0,4,0,30.6,53.6,0
9955604413785,0,0,0,4,868.26,0.0,249.0,619.26,0.0,0.19399999999999998,0.0,0.0,0.043,0.33299999999999996,0.0,0.0,0.226,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,497.3,497.3,68.0,0.6209,2,0,21.72,34.5,0
9955604414076,1,0,0,2,229.49,0.0,180.49,49.0,0.0,0.0,0.20199999999999999,0.0,0.131,0.0,0.0,0.35700000000000004,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5,70.0,5.0,2,0,24.57,133.75,0
9955604415620,0,0,0,2,219.47,49.99,29.98,139.5,0.0,0.22699999999999998,0.0,0.0,0.062,0.0,0.0,0.0,0.062,0.0,0.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,2,1,46.52,169.0,0
9955604417327,1,1,0,2,252.5,0.0,0.0,252.5,0.0,0.51,0.102,0.0,0.0,0.0,0.0,0.38799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.5,65.0,9.0,5,1,41.54,25.5,1
9955604419840,1,1,0,22,1459.33,0.0,908.8,550.53,0.0,0.095,0.011000000000000001,0.0,0.084,0.095,0.053,0.315,0.07400000000000001,0.105,0.095,0.063,0.008,0.004,0.0,0.0,259.98,656.52,1236.36,52.0,29.0,10,6,15.18,8.09,1
9955604421164,1,1,0,14,986.65,0.0,11.98,974.67,0.0,0.253,0.055,0.0,0.033,0.253,0.198,0.121,0.033,0.0,0.0,0.0,0.0,0.044000000000000004,0.011000000000000001,0.0,0.0,325.25,778.4,56.0,21.0,6,5,16.62,15.51,0
9955604423605,1,1,0,10,713.24,0.0,280.24,433.0,0.0,0.381,0.031,0.09300000000000001,0.040999999999999995,0.134,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.040999999999999995,0.021,0.0,0.0,128.0,377.25,57.0,28.0,4,3,23.48,14.36,1
9955604430704,1,1,0,28,4052.02,62.02,2015.04,1974.96,0.0,0.295,0.011000000000000001,0.01,0.053,0.095,0.009000000000000001,0.0,0.021,0.127,0.0,0.105,0.032,0.243,0.0,0.0,176.0,1176.59,2562.12,41.0,37.0,4,4,17.25,4.09,1
9955604431200,1,1,0,2,350.89,0.0,172.47,178.42,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,227.93,39.0,22.0,7,2,81.81,31.72,0
9955604432403,0,0,0,2,361.0,0.0,29.0,332.0,0.0,0.34700000000000003,0.11199999999999999,0.0,0.163,0.0,0.163,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,63.0,5.0,4,1,23.33,101.0,0
9955604433675,1,1,0,12,1187.57,0.0,0.0,1187.57,0.0,0.43799999999999994,0.073,0.052000000000000005,0.0,0.22899999999999998,0.094,0.0,0.0,0.0,0.0,0.073,0.0,0.01,0.031,0.0,0.0,57.0,250.97,45.0,31.0,10,5,25.05,16.97,0
9955604434801,1,1,0,31,3318.02,0.0,2237.53,1080.49,0.0,0.166,0.052000000000000005,0.031,0.145,0.29100000000000004,0.166,0.062,0.0,0.0,0.0,0.042,0.0,0.042,0.003,0.0,182.0,487.41,1236.8,49.0,26.0,8,6,16.69,6.41,0
9955604437141,0,0,0,3,210.49,0.0,78.49,132.0,0.0,0.0,0.0,0.0,0.37799999999999995,0.0,0.0,0.34700000000000003,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.0,210.49,60.0,25.0,7,1,33.82,58.1,0
9955604439716,0,0,0,4,258.48,0.0,113.5,144.98,0.0,0.0,0.033,0.0,0.033,0.5870000000000001,0.098,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,31.0,37.0,5,0,36.79,57.0,0
9955604449742,1,1,0,3,264.22,0.0,0.0,264.22,0.0,0.20800000000000002,0.0,0.258,0.16699999999999998,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,102.5,55.0,17.0,9,1,30.62,56.7,0
9955604449764,1,1,0,11,662.06,0.0,493.39,168.67,0.0,0.0,0.01,0.0,0.43,0.24,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,24.5,52.49,352.93,49.0,16.0,2,2,28.74,6.77,0
9955604450223,0,0,0,1,87.99,0.0,0.0,87.99,0.0,0.172,0.384,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,14.0,2,0,37.47,204.0,0
